,ScripToken,LTPrice,LTQuantity,LTDate,BidPrice,BidQuantity,OfferPrice,OfferQuantity,TotalTradedQty,TradedQuantity,AverageTradePrice,Open,High,Low,Close,PerChange,TurnOver,YearlyHigh,YearlyLow,UpperCkt,LowerCkt,Difference,CostofCarry1,CostOfCarry2,ChangeIndicator,SpotPrice,OITime,OI,OIHigh,OILow,TotalTrades,TradeValueFlag,Trend,SunFlag,AllnoneFlag,Tender,PriceQuotation,TotalBuyQty,TotalSellQty,SegmentId,OIDifference,OIDiffPercentage
9198,106182,1540,250,06/24/2020 13:11:46,1500,250,1600,250,67250,250,1855,2600,2700,1445,3290,-5319,1200,0,0,0,0,-1750,0,0,-,205790,13:11:46,45500,46000,40000,0,,,,,0,,76500,73750,,4750,1166
9199,106183,740,250,06/24/2020 13:11:26,695,250,750,2500,388750,750,764,655,1020,575,785,-573,3000,0,0,0,0,-45,0,0,-,205750,13:11:26,308250,344500,307000,0,,,,,0,,100250,130750,,-26250,-785
9200,64849,11820,300,06/24/2020 13:11:23,11745,300,11935,300,14700,300,12134,12525,12525,11820,13500,-1244,1800,0,0,0,0,-1680,0,0,-,205790,13:11:23,11700,11700,7800,0,,,,,0,,18300,25800,,3300,3929
9201,95734,1044715,75,06/24/2020 13:11:59,1044715,75,1044900,225,10904625,1800,1048348,1049930,1053610,1042500,1046770,-20,114318400,0,0,0,0,-2055,-5616,-4971,-,1046325,13:11:59,8759325,8780100,7398825,0,,,,,0,,405075,279900,,1360500,1839
9202,46281,530,75,06/24/2020 13:11:58,525,2400,535,1875,5297550,150,480,565,665,370,760,-3026,25400,0,0,0,0,-230,0,0,-,1046245,13:11:55,3288000,3491025,3284550,0,,,,,0,,387600,111225,,-194025,-557
9203,46283,705,75,06/24/2020 13:12:17,700,75,705,1500,12789150,12825,621,465,875,440,955,-2618,79400,0,0,0,0,-250,0,0,-,1046480,13:12:17,4919400,5018100,4608750,0,,,,,0,,786900,438975,,278250,600
9204,106180,400,500,06/24/2020 13:12:03,395,2500,410,250,238500,1000,647,985,1020,390,1310,-6947,1500,0,0,0,0,-910,0,0,-,205800,13:12:03,134000,183500,134000,0,,,,,0,,32750,41750,,-46000,-2556
9205,46286,35865,75,06/24/2020 13:12:17,35820,75,36035,525,454950,75,40006,39315,44185,33705,37945,-548,182000,0,0,0,0,-2080,0,0,-,1046480,13:12:17,1049700,1162950,1047750,0,,,,,0,,384975,59850,,-65475,-587
9206,46287,960,150,06/24/2020 13:12:19,955,1575,965,1200,11865975,4800,832,1150,1235,600,1280,-2500,98700,0,0,0,0,-320,0,0,-,1046515,13:12:16,2496000,2521800,2045625,0,,,,,0,,384750,189300,,410925,1971
9207,46288,26385,75,06/24/2020 13:12:17,26330,75,26455,300,1134375,225,29723,30945,34430,24215,28440,-723,337200,0,0,0,0,-2055,0,0,-,1046480,13:12:17,721650,862050,721650,0,,,,,0,,432900,72900,,-140400,-1629
9208,46290,1440,75,06/24/2020 13:12:19,1445,225,1450,1425,19158375,975,1218,1490,1860,830,1795,-1978,233300,0,0,0,0,-355,0,0,-,1046515,13:12:19,2742225,2920200,2664525,0,,,,,0,,708075,296775,,74100,278
9209,46293,17450,150,06/24/2020 13:12:17,17465,225,17535,300,4170825,1050,20271,21310,25000,15605,19460,-1033,845500,0,0,0,0,-2010,0,0,-,1046480,13:12:17,1342125,1590225,1341300,0,,,,,0,,502125,96075,,-248100,-1560
9210,46294,2520,225,06/24/2020 13:12:19,2520,2175,2540,750,32391150,13950,2106,2170,3145,1400,2895,-1295,682200,0,0,0,0,-375,0,0,-,1046515,13:12:19,3338775,3538575,2883750,0,,,,,0,,537075,435975,,455025,1578
9211,46298,5020,75,06/24/2020 13:12:18,5020,75,5025,3975,58329675,15300,6719,6985,9495,4350,6475,-2247,3919200,0,0,0,0,-1455,0,0,-,1046510,13:12:18,6324300,6628575,3616275,0,,,,,0,,500475,720075,,2708025,7488
9212,64848,7185,300,06/24/2020 13:12:12,7175,300,7220,300,222300,300,7179,6550,7600,6550,6560,953,16000,0,0,0,0,625,0,0,+,205800,13:11:29,101400,107400,82200,0,,,,,0,,37500,47100,,19200,2336
9213,95734,1044980,75,06/24/2020 13:12:19,1044815,150,1044985,75,10939725,600,1048336,1049930,1053610,1042500,1046770,-17,114685100,0,0,0,0,-1790,-5929,-5336,-,1046515,13:12:19,8688075,8780100,7398825,0,,,,,0,,413550,294450,,1289250,1743
9214,46281,530,75,06/24/2020 13:12:19,530,1500,535,150,5311500,1050,480,565,665,370,760,-3026,25500,0,0,0,0,-230,0,0,-,1046540,13:12:19,3287400,3491025,3284550,0,,,,,0,,395025,118725,,-194625,-559
9215,46283,690,75,06/24/2020 13:12:37,680,3600,690,5175,12832350,1425,621,465,875,440,955,-2775,79700,0,0,0,0,-265,0,0,-,1046750,13:12:37,4919400,5018100,4608750,0,,,,,0,,788175,448725,,278250,600
9216,46286,36000,75,06/24/2020 13:12:34,35890,75,36105,450,455250,75,40004,39315,44185,33705,37945,-513,182100,0,0,0,0,-1945,0,0,-,1046880,13:12:34,1049700,1162950,1047750,0,,,,,0,,386700,59025,,-65475,-587
9217,46287,930,150,06/24/2020 13:12:39,925,750,935,4950,11909325,5550,832,1150,1235,600,1280,-2734,99100,0,0,0,0,-350,0,0,-,1046880,13:12:38,2496000,2521800,2045625,0,,,,,0,,379425,201075,,410925,1971
9218,46288,26725,75,06/24/2020 13:12:39,26595,75,26720,75,1135125,75,29721,30945,34430,24215,28440,-603,337400,0,0,0,0,-1715,0,0,-,1046880,13:12:39,721650,862050,721650,0,,,,,0,,433200,74850,,-140400,-1629
9219,46290,1385,75,06/24/2020 13:12:39,1385,75,1395,3750,19210650,4350,1218,1490,1860,830,1795,-2284,234000,0,0,0,0,-410,0,0,-,1046880,13:12:39,2742225,2920200,2664525,0,,,,,0,,696000,310575,,74100,278
9220,46293,17715,75,06/24/2020 13:12:39,17680,75,17755,75,4179300,75,20265,21310,25000,15605,19460,-897,846900,0,0,0,0,-1745,0,0,-,1046880,13:12:39,1342125,1590225,1341300,0,,,,,0,,492525,94125,,-248100,-1560
9221,46294,2420,75,06/24/2020 13:12:38,2420,225,2430,75,32496150,3075,2107,2170,3145,1400,2895,-1641,684700,0,0,0,0,-475,0,0,-,1046855,13:12:38,3338775,3538575,2883750,0,,,,,0,,513375,465675,,455025,1578
9222,46298,5145,75,06/24/2020 13:12:39,5145,450,5160,225,58520775,7950,6714,6985,9495,4350,6475,-2054,3929100,0,0,0,0,-1330,0,0,-,1046880,13:12:39,6324300,6628575,3616275,0,,,,,0,,517500,730875,,2708025,7488
9223,64845,6750,300,06/24/2020 13:12:18,6750,300,6805,600,92100,300,6967,7230,7480,6600,7645,-1171,6400,0,0,0,0,-895,0,0,-,205655,13:11:02,50100,50700,38100,0,,,,,0,,29400,33600,,12000,3150
9224,95734,1045095,75,06/24/2020 13:12:39,1045130,75,1045295,225,10968375,750,1048328,1049930,1053610,1042500,1046770,-16,114984600,0,0,0,0,-1675,-6102,-5526,-,1046880,13:12:39,8688075,8780100,7398825,0,,,,,0,,413400,290025,,1289250,1743
9225,46281,520,75,06/24/2020 13:12:39,515,3075,525,1725,5323050,1050,480,565,665,370,760,-3158,25600,0,0,0,0,-240,0,0,-,1046770,13:12:39,3287400,3491025,3284550,0,,,,,0,,391800,118350,,-194625,-559
9226,46283,685,150,06/24/2020 13:12:56,680,2925,690,4725,12859800,900,621,465,875,440,955,-2827,79900,0,0,0,0,-270,0,0,-,1046870,13:12:56,4919400,5018100,4608750,0,,,,,0,,794100,460875,,278250,600
9227,46286,36200,75,06/24/2020 13:12:43,36085,375,36275,300,455325,75,40003,39315,44185,33705,37945,-460,182100,0,0,0,0,-1745,0,0,-,1046800,13:12:43,1049700,1162950,1047750,0,,,,,0,,384600,57225,,-65475,-587
9228,46287,925,225,06/24/2020 13:12:59,920,375,930,1575,11933325,450,832,1150,1235,600,1280,-2773,99300,0,0,0,0,-355,0,0,-,1046760,13:12:59,2496000,2521800,2045625,0,,,,,0,,381150,199800,,410925,1971
9229,46288,26680,150,06/24/2020 13:12:59,26560,300,26680,375,1136400,450,29717,30945,34430,24215,28440,-619,337700,0,0,0,0,-1760,0,0,-,1046810,13:12:59,721650,862050,721650,0,,,,,0,,428700,71325,,-140400,-1629
9230,46290,1395,75,06/24/2020 13:13:00,1385,1575,1395,1425,19253175,2700,1218,1490,1860,830,1795,-2228,234500,0,0,0,0,-400,0,0,-,1046810,13:12:59,2742225,2920200,2664525,0,,,,,0,,703725,300150,,74100,278
9231,46293,17785,300,06/24/2020 13:12:59,17640,75,17745,450,4186200,1275,20261,21310,25000,15605,19460,-861,848200,0,0,0,0,-1675,0,0,-,1046760,13:12:59,1342125,1590225,1341300,0,,,,,0,,483900,89925,,-248100,-1560
9232,106181,2615,250,06/24/2020 13:12:53,2545,250,2650,250,270250,250,2510,1810,3125,1810,2135,2248,6800,0,0,0,0,480,0,0,+,205835,13:12:53,107750,164250,106250,0,,,,,0,,87250,82500,,-54250,-3349
9233,46294,2440,75,06/24/2020 13:12:58,2440,75,2450,150,32554800,450,2108,2170,3145,1400,2895,-1572,686300,0,0,0,0,-455,0,0,-,1046735,13:12:58,3338775,3538575,2883750,0,,,,,0,,514650,476175,,455025,1578
9234,46298,5175,75,06/24/2020 13:13:00,5175,525,5195,75,58652100,23775,6710,6985,9495,4350,6475,-2008,3935600,0,0,0,0,-1300,0,0,-,1046760,13:12:59,6324300,6628575,3616275,0,,,,,0,,514650,709050,,2708025,7488
9235,64845,6755,300,06/24/2020 13:12:51,6735,300,6760,300,92700,600,6965,7230,7480,6600,7645,-1164,6500,0,0,0,0,-890,0,0,-,205835,13:12:51,52200,52200,38100,0,,,,,0,,29400,33900,,14100,3701
9236,106183,740,250,06/24/2020 13:12:49,720,250,750,1000,390250,250,764,655,1020,575,785,-573,3000,0,0,0,0,-45,0,0,-,205835,13:12:49,307250,344500,307000,0,,,,,0,,105750,129750,,-27250,-815
9237,64847,9100,300,06/24/2020 13:12:23,9020,600,9065,300,15300,300,9359,9975,9975,8900,10010,-909,1400,0,0,0,0,-910,0,0,-,205835,13:12:23,7500,7500,3900,0,,,,,0,,25800,26100,,3300,7857
9238,64848,7220,300,06/24/2020 13:12:58,7185,300,7250,300,222900,600,7179,6550,7600,6550,6560,1006,16000,0,0,0,0,660,0,0,+,205835,13:12:59,99600,107400,82200,0,,,,,0,,36900,46500,,17400,2117
9239,95734,1045310,75,06/24/2020 13:12:59,1045300,75,1045310,150,10991025,150,1048321,1049930,1053610,1042500,1046770,-14,115221200,0,0,0,0,-1460,-5091,-5056,-,1046760,13:12:59,8688075,8780100,7398825,0,,,,,0,,417900,285300,,1289250,1743
9240,46281,515,150,06/24/2020 13:12:57,515,2100,520,300,5331750,2400,480,565,665,370,760,-3224,25600,0,0,0,0,-245,0,0,-,1046735,13:12:57,3287400,3491025,3284550,0,,,,,0,,393600,115275,,-194625,-559
9241,46283,725,675,06/24/2020 13:13:18,720,1725,725,1275,12900450,4275,622,465,875,440,955,-2408,80200,0,0,0,0,-230,0,0,-,1046045,13:13:18,4919400,5018100,4608750,0,,,,,0,,792900,453300,,278250,600
9242,46286,35300,75,06/24/2020 13:13:12,35270,75,35435,150,456525,150,39992,39315,44185,33705,37945,-697,182600,0,0,0,0,-2645,0,0,-,1045880,13:13:12,1049700,1162950,1047750,0,,,,,0,,385050,57600,,-65475,-587
9243,46287,970,150,06/24/2020 13:13:19,965,3750,975,1875,11975625,7425,833,1150,1235,600,1280,-2422,99800,0,0,0,0,-310,0,0,-,1046050,13:13:19,2496000,2521800,2045625,0,,,,,0,,378825,199800,,410925,1971
9244,46288,25800,75,06/24/2020 13:13:11,25865,300,25985,75,1138200,375,29712,30945,34430,24215,28440,-928,338200,0,0,0,0,-2640,0,0,-,1045905,13:13:11,721650,862050,721650,0,,,,,0,,435825,75900,,-140400,-1629
9245,46290,1470,75,06/24/2020 13:13:19,1465,225,1470,600,19306875,7950,1219,1490,1860,830,1795,-1811,235400,0,0,0,0,-325,0,0,-,1046050,13:13:18,2742225,2920200,2664525,0,,,,,0,,711825,308475,,74100,278
9246,46293,17200,75,06/24/2020 13:13:19,17245,150,17315,150,4194225,1875,20255,21310,25000,15605,19460,-1161,849500,0,0,0,0,-2260,0,0,-,1046020,13:13:19,1342125,1590225,1341300,0,,,,,0,,495675,96075,,-248100,-1560
9247,106181,2650,250,06/24/2020 13:12:57,2580,250,2655,250,270500,250,2511,1810,3125,1810,2135,2412,6800,0,0,0,0,515,0,0,+,205835,13:12:57,107750,164250,106250,0,,,,,0,,87250,84250,,-54250,-3349
9248,46294,2520,75,06/24/2020 13:13:20,2515,750,2530,150,32659500,4725,2109,2170,3145,1400,2895,-1295,688800,0,0,0,0,-375,0,0,-,1046020,13:13:19,3338775,3538575,2883750,0,,,,,0,,531525,470925,,455025,1578
9249,46298,4980,75,06/24/2020 13:13:20,4980,150,4990,7425,58846725,23700,6705,6985,9495,4350,6475,-2309,3945700,0,0,0,0,-1495,0,0,-,1046020,13:13:19,6324300,6628575,3616275,0,,,,,0,,514275,750150,,2708025,7488
9250,106183,750,1000,06/24/2020 13:12:56,735,250,775,250,391250,1000,764,655,1020,575,785,-446,3000,0,0,0,0,-35,0,0,-,205835,13:12:56,307250,344500,307000,0,,,,,0,,106750,130000,,-27250,-815
9251,95734,1044645,75,06/24/2020 13:13:19,1044615,75,1044685,375,11029650,825,1048309,1049930,1053610,1042500,1046770,-20,115624800,0,0,0,0,-2125,-5007,-4763,-,1046050,13:13:19,8688075,8780100,7398825,0,,,,,0,,413175,279000,,1289250,1743
9252,46281,540,150,06/24/2020 13:13:16,535,3750,545,3225,5340000,2775,480,565,665,370,760,-2895,25600,0,0,0,0,-220,0,0,-,1045920,13:13:15,3287400,3491025,3284550,0,,,,,0,,393075,115500,,-194625,-559
9253,46283,735,150,06/24/2020 13:13:39,730,225,735,825,12936750,2775,622,465,875,440,955,-2304,80500,0,0,0,0,-220,0,0,-,1045610,13:13:38,4919400,5018100,4608750,0,,,,,0,,794325,465675,,278250,600
9254,46286,35000,75,06/24/2020 13:13:33,34890,300,35150,150,457275,600,39984,39315,44185,33705,37945,-776,182800,0,0,0,0,-2945,0,0,-,1045545,13:13:33,1049700,1162950,1047750,0,,,,,0,,386400,58800,,-65475,-587
9255,46287,995,75,06/24/2020 13:13:39,990,1800,1000,2325,12006825,2175,833,1150,1235,600,1280,-2227,100000,0,0,0,0,-285,0,0,-,1045610,13:13:38,2496000,2521800,2045625,0,,,,,0,,381825,197700,,410925,1971
9256,46288,25575,225,06/24/2020 13:13:36,25585,75,25695,225,1141125,300,29702,30945,34430,24215,28440,-1007,338900,0,0,0,0,-2865,0,0,-,1045515,13:13:36,721650,862050,721650,0,,,,,0,,434250,73350,,-140400,-1629
9257,46290,1505,75,06/24/2020 13:13:38,1495,225,1505,750,19403250,1800,1220,1490,1860,830,1795,-1616,236700,0,0,0,0,-290,0,0,-,1045625,13:13:37,2742225,2920200,2664525,0,,,,,0,,716625,296550,,74100,278
9258,46293,16800,1350,06/24/2020 13:13:39,16790,375,16885,375,4201275,1950,20250,21310,25000,15605,19460,-1367,850800,0,0,0,0,-2660,0,0,-,1045610,13:13:38,1342125,1590225,1341300,0,,,,,0,,497550,90975,,-248100,-1560
9259,46294,2635,150,06/24/2020 13:13:40,2640,150,2645,75,32787375,22725,2111,2170,3145,1400,2895,-898,692100,0,0,0,0,-260,0,0,-,1045745,13:13:38,3338775,3538575,2883750,0,,,,,0,,548475,438975,,455025,1578
9260,46298,4790,75,06/24/2020 13:13:39,4775,225,4790,3675,58983675,4875,6700,6985,9495,4350,6475,-2602,3951900,0,0,0,0,-1685,0,0,-,1045610,13:13:38,6324300,6628575,3616275,0,,,,,0,,527025,778350,,2708025,7488
9261,106182,1540,250,06/24/2020 13:13:21,1445,250,1575,250,67500,250,1854,2600,2700,1445,3290,-5319,1300,0,0,0,0,-1750,0,0,-,205795,13:11:46,45500,46000,40000,0,,,,,0,,76500,73750,,4750,1166
9262,95734,1044285,75,06/24/2020 13:13:39,1044175,75,1044295,525,11062875,450,1048296,1049930,1053610,1042500,1046770,-24,115971700,0,0,0,0,-2485,-5009,-4590,-,1045610,13:13:39,8688075,8780100,7398825,0,,,,,0,,402900,293775,,1289250,1743
9263,106187,80,250,06/24/2020 13:13:26,75,750,90,1500,74500,250,105,130,150,75,140,-4286,100,0,0,0,0,-60,0,0,-,205795,13:13:26,214500,249750,214500,0,,,,,0,,75000,50000,,-35000,-1403
9264,46281,545,75,06/24/2020 13:13:40,540,1125,550,4350,5360175,750,480,565,665,370,760,-2829,25700,0,0,0,0,-215,0,0,-,1045745,13:13:39,3287400,3491025,3284550,0,,,,,0,,392025,117075,,-194625,-559
9265,46283,745,300,06/24/2020 13:13:56,745,2925,755,2100,12970350,525,622,465,875,440,955,-2199,80700,0,0,0,0,-210,0,0,-,1045495,13:13:56,4919400,5018100,4608750,0,,,,,0,,807450,453975,,278250,600
9266,46287,1035,150,06/24/2020 13:13:58,1030,600,1040,1350,12036825,300,834,1150,1235,600,1280,-1914,100400,0,0,0,0,-245,0,0,-,1045475,13:13:58,2496000,2521800,2045625,0,,,,,0,,401100,203325,,410925,1971
9267,46288,25400,75,06/24/2020 13:13:57,25335,75,25485,375,1142550,150,29696,30945,34430,24215,28440,-1069,339300,0,0,0,0,-3040,0,0,-,1045475,13:13:57,721650,862050,721650,0,,,,,0,,432675,73875,,-140400,-1629
9268,46290,1565,75,06/24/2020 13:13:59,1565,75,1570,675,19466175,13725,1221,1490,1860,830,1795,-1281,237700,0,0,0,0,-230,0,0,-,1045465,13:13:58,2742225,2920200,2664525,0,,,,,0,,746700,277725,,74100,278
9269,46293,16610,75,06/24/2020 13:13:58,16505,225,16555,150,4206975,525,20245,21310,25000,15605,19460,-1465,851700,0,0,0,0,-2850,0,0,-,1045405,13:13:58,1342125,1590225,1341300,0,,,,,0,,489750,94875,,-248100,-1560
9270,46294,2730,75,06/24/2020 13:13:58,2720,75,2730,675,32875350,5925,2113,2170,3145,1400,2895,-570,694700,0,0,0,0,-165,0,0,-,1045475,13:13:57,3338775,3538575,2883750,0,,,,,0,,553500,443400,,455025,1578
9271,46298,4660,75,06/24/2020 13:14:00,4650,900,4660,750,59116800,19125,6696,6985,9495,4350,6475,-2803,3958500,0,0,0,0,-1815,0,0,-,1045405,13:13:58,6324300,6628575,3616275,0,,,,,0,,508575,792675,,2708025,7488
9272,64852,4100,300,06/24/2020 13:13:38,4055,300,4190,300,66300,300,4106,3960,4420,3590,3695,1096,2700,0,0,0,0,405,0,0,+,205850,13:10:45,119400,119700,105300,0,,,,,0,,31500,25500,,11700,1086
9273,95734,1043825,75,06/24/2020 13:13:59,1043755,75,1043835,375,11082150,2100,1048289,1049930,1053610,1042500,1046770,-28,116173000,0,0,0,0,-2945,-5970,-5691,-,1045465,13:13:59,8688075,8780100,7398825,0,,,,,0,,402600,285825,,1289250,1743
9274,46281,555,150,06/24/2020 13:13:57,550,600,555,150,5367150,150,480,565,665,370,760,-2697,25800,0,0,0,0,-205,0,0,-,1045475,13:13:56,3287400,3491025,3284550,0,,,,,0,,400725,113925,,-194625,-559
9275,46283,745,75,06/24/2020 13:14:16,745,2925,755,4500,13005900,1200,623,465,875,440,955,-2199,81000,0,0,0,0,-210,0,0,-,1045255,13:14:11,4919400,5018100,4608750,0,,,,,0,,798525,462825,,278250,600
9276,46286,34725,75,06/24/2020 13:14:16,34850,150,35100,525,459600,300,39956,39315,44185,33705,37945,-849,183600,0,0,0,0,-3220,0,0,-,1045400,13:14:12,1049700,1162950,1047750,0,,,,,0,,387000,57900,,-65475,-587
9277,46287,1030,75,06/24/2020 13:14:18,1025,225,1030,975,12094425,75,835,1150,1235,600,1280,-1953,101000,0,0,0,0,-250,0,0,-,1045235,13:14:12,2496000,2521800,2045625,0,,,,,0,,391650,191850,,410925,1971
9278,46288,25480,150,06/24/2020 13:14:19,25430,225,25570,300,1144275,150,29689,30945,34430,24215,28440,-1041,339700,0,0,0,0,-2960,0,0,-,1045325,13:14:14,721650,862050,721650,0,,,,,0,,435075,73500,,-140400,-1629
9279,46290,1550,75,06/24/2020 13:14:15,1555,525,1565,1275,19546125,825,1223,1490,1860,830,1795,-1365,239000,0,0,0,0,-245,0,0,-,1045210,13:14:14,2742225,2920200,2664525,0,,,,,0,,729225,288225,,74100,278
9280,46293,16650,300,06/24/2020 13:14:20,16630,300,16715,150,4214175,600,20238,21310,25000,15605,19460,-1444,852900,0,0,0,0,-2810,0,0,-,1045325,13:14:14,1342125,1590225,1341300,0,,,,,0,,498375,89250,,-248100,-1560
9281,46294,2720,225,06/24/2020 13:14:20,2720,75,2735,75,32986350,2175,2115,2170,3145,1400,2895,-604,697700,0,0,0,0,-175,0,0,-,1045325,13:14:14,3338775,3538575,2883750,0,,,,,0,,557100,435675,,455025,1578
9282,46298,4760,150,06/24/2020 13:14:20,4755,825,4765,75,59297400,31200,6689,6985,9495,4350,6475,-2649,3966400,0,0,0,0,-1715,0,0,-,1045325,13:14:14,6324300,6628575,3616275,0,,,,,0,,534900,762600,,2708025,7488
9283,95734,1043610,75,06/24/2020 13:14:12,1043630,75,1043815,150,11109450,1950,1048277,1049930,1053610,1042500,1046770,-30,116457800,0,0,0,0,-3160,-5535,-4889,-,1045215,13:14:11,8688075,8780100,7398825,0,,,,,0,,393975,289050,,1289250,1743
9284,46281,555,75,06/24/2020 13:14:18,550,3675,560,3000,5383425,825,481,565,665,370,760,-2697,25900,0,0,0,0,-205,0,0,-,1045400,13:14:12,3287400,3491025,3284550,0,,,,,0,,396675,114750,,-194625,-559
9285,46283,735,75,06/24/2020 13:14:36,735,3975,745,2550,13050150,75,623,465,875,440,955,-2304,81300,0,0,0,0,-220,0,0,-,1045290,13:14:35,4919400,5018100,4608750,0,,,,,0,,787950,462450,,278250,600
9286,46286,34755,75,06/24/2020 13:14:33,34715,225,34965,150,459975,150,39952,39315,44185,33705,37945,-841,183800,0,0,0,0,-3190,0,0,-,1045375,13:14:33,1049700,1162950,1047750,0,,,,,0,,386700,57000,,-65475,-587
9287,46287,1025,150,06/24/2020 13:14:39,1020,1125,1030,3000,12120300,1125,835,1150,1235,600,1280,-1992,101200,0,0,0,0,-255,0,0,-,1045330,13:14:39,2496000,2521800,2045625,0,,,,,0,,398175,204675,,410925,1971
9288,46288,25385,75,06/24/2020 13:14:30,25335,150,25455,375,1145100,75,29687,30945,34430,24215,28440,-1074,339900,0,0,0,0,-3055,0,0,-,1045485,13:14:26,721650,862050,721650,0,,,,,0,,430650,76650,,-140400,-1629
9289,46290,1550,225,06/24/2020 13:14:39,1545,1275,1555,1425,19617375,7950,1224,1490,1860,830,1795,-1365,240100,0,0,0,0,-245,0,0,-,1045465,13:14:39,2742225,2920200,2664525,0,,,,,0,,730575,295875,,74100,278
9290,46293,16675,150,06/24/2020 13:14:36,16670,75,16745,150,4218750,750,20235,21310,25000,15605,19460,-1431,853700,0,0,0,0,-2785,0,0,-,1045290,13:14:35,1342125,1590225,1341300,0,,,,,0,,493950,95400,,-248100,-1560
9291,46294,2760,75,06/24/2020 13:14:39,2760,75,2765,150,33075600,12375,2117,2170,3145,1400,2895,-466,700200,0,0,0,0,-135,0,0,-,1045465,13:14:38,3338775,3538575,2883750,0,,,,,0,,561300,435825,,455025,1578
9292,46298,4875,150,06/24/2020 13:14:37,4860,375,4880,300,59456475,6900,6684,6985,9495,4350,6475,-2471,3974100,0,0,0,0,-1600,0,0,-,1045320,13:14:36,6324300,6628575,3616275,0,,,,,0,,537975,753825,,2708025,7488
9293,95734,1044000,75,06/24/2020 13:14:39,1043900,1275,1043980,75,11155500,750,1048259,1049930,1053610,1042500,1046770,-26,116938500,0,0,0,0,-2770,-5464,-5185,-,1045465,13:14:39,8688075,8780100,7398825,0,,,,,0,,395775,297000,,1289250,1743
9294,46281,550,75,06/24/2020 13:14:39,545,600,550,2400,5395725,675,481,565,665,370,760,-2763,26000,0,0,0,0,-210,0,0,-,1045465,13:14:38,3287400,3491025,3284550,0,,,,,0,,399375,120300,,-194625,-559
9295,46283,770,300,06/24/2020 13:14:59,765,975,770,1275,13077525,825,623,465,875,440,955,-1937,81500,0,0,0,0,-185,0,0,-,1044910,13:14:54,4919400,5018100,4608750,0,,,,,0,,796950,438300,,278250,600
9296,46287,1070,150,06/24/2020 13:14:59,1065,225,1075,975,12143175,1350,836,1150,1235,600,1280,-1641,101500,0,0,0,0,-210,0,0,-,1044840,13:14:53,2496000,2521800,2045625,0,,,,,0,,397350,204150,,410925,1971
9297,46288,24890,75,06/24/2020 13:14:59,24830,75,24960,675,1148850,375,29672,30945,34430,24215,28440,-1248,340900,0,0,0,0,-3550,0,0,-,1044910,13:14:53,721650,862050,721650,0,,,,,0,,428325,75750,,-140400,-1629
9298,46290,1615,225,06/24/2020 13:14:59,1610,1725,1620,150,19674000,2850,1225,1490,1860,830,1795,-1003,241000,0,0,0,0,-180,0,0,-,1044910,13:14:52,2742225,2920200,2664525,0,,,,,0,,721875,298575,,74100,278
9299,46293,16160,75,06/24/2020 13:14:58,16135,225,16225,300,4230900,225,20224,21310,25000,15605,19460,-1696,855700,0,0,0,0,-3300,0,0,-,1044885,13:14:53,1342125,1590225,1341300,0,,,,,0,,494700,100275,,-248100,-1560
9300,46294,2900,75,06/24/2020 13:14:59,2905,75,2915,150,33170475,7050,2119,2170,3145,1400,2895,17,702900,0,0,0,0,5,0,0,+,1044910,13:14:52,3338775,3538575,2883750,0,,,,,0,,557700,432600,,455025,1578
9301,46298,4675,75,06/24/2020 13:14:59,4655,675,4675,375,59578725,3525,6680,6985,9495,4350,6475,-2780,3979900,0,0,0,0,-1800,0,0,-,1044910,13:14:52,6324300,6628575,3616275,0,,,,,0,,541425,775575,,2708025,7488
9302,106183,725,250,06/24/2020 13:14:31,710,500,745,250,391500,250,764,655,1020,575,785,-764,3000,0,0,0,0,-60,0,0,-,205715,13:14:31,307250,344500,307000,0,,,,,0,,106750,133250,,-27250,-815
9303,95734,1043350,75,06/24/2020 13:14:57,1043155,75,1043250,525,11171100,150,1048253,1049930,1053610,1042500,1046770,-33,117101400,0,0,0,0,-3420,-5939,-5607,-,1044855,13:14:56,8688075,8780100,7398825,0,,,,,0,,393150,306975,,1289250,1743
9304,46281,570,300,06/24/2020 13:14:58,565,3075,575,1875,5405025,600,481,565,665,370,760,-2500,26000,0,0,0,0,-190,0,0,-,1044885,13:14:58,3287400,3491025,3284550,0,,,,,0,,398250,111675,,-194625,-559
